"trip_id","taxi_id","trip_start_timestamp","trip_end_timestamp","trip_seconds","trip_miles","pickup_census_tract","dropoff_census_tract","pickup_community_area","dropoff_community_area","fare","tips","tolls","extras","trip_total","payment_type","company","pickup_centroid_latitude","pickup_centroid_longitude","pickup_centroid_location","dropoff_centroid_latitude","dropoff_centroid_longitude","dropoff_centroid_location"
"7461f9861db3e64244ac2b013953ff8c8a9dcd1f","bd54bee5660726988fc54355ab54fc7cfd5c3917d911f944e24b89fc2f4c803737abffe70492bb56ee0fe0d47fe94729011e1d377b3f49092324b817599921ad","2026-04-30T23:45:00.000","2026-05-01T00:15:00.000","1733","12.96",,,"76","4","34.5","0","0","0","34.5","Cash","Taxicab Insurance Agency Llc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.975170943","-87.687515515","POINT (-87.6875155152 41.9751709433)"
"8cfcba1b63a784bfec600eac097ed3b576717c25","38da359b5809a1970dce1d6723e217590f4cd1f8e80541b6524f8704089c4f064563caa7779299e50251b9897fc21e0420e628e75ca9f079276f3a98bc27d376","2026-04-30T23:45:00.000","2026-04-30T23:45:00.000","0","0",,,"8","8","12","3","0","0","15","Credit Card","Taxicab Insurance Agency  LLC","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"26323c04c0b182e354b3e1284e06cdc431b1fa12","2db2ec3555e44930a5d41596cb7935af41c30c30381672d3dacbddba622be2709acc6d1a40ae60e8c735765cc25983ce4a49e971b2ad6e256f413c5aefcf4606","2026-04-30T23:45:00.000","2026-05-01T00:15:00.000","1691","18.45",,,"76","8","45.75","7.54","0","4","57.79","Credit Card","Globe Taxi","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"c029286d9b9e286495349d327b86923d071837b0","f8f44c9d76773e3c761356078d786b151d2f206685454f64f76736d54bda25d7b9b96bb2271718561132707b3d65d14afbd26f146b8e6f659013376c82989ce0","2026-04-30T23:45:00.000","2026-05-01T00:15:00.000","1440","15.2",,,"76","7","38.5","8.55","0","4","51.05","Credit Card","Transit Administrative Center Inc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"43c1c4a7d83c9e122e0419f47288a897fd0fe9e9","58ba68a5ed675f1dd391281aa8853366f7759face1a388abf6b64c8a9e5f24d65de820eb60b293a3a8b6dbd48e8019439535d20faf2576989701a5936c4e77b8","2026-04-30T23:45:00.000","2026-04-30T23:45:00.000","120","0.2",,,"8","8","4","0","0","0","4","Cash","Transit Administrative Center Inc","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"565ecfd8b83e942f6f45ecbf9919ade9741926b3","a0cdba8d4e07e8a004a922fcafc76fb8f0105e33b923470f5d4fcb5da605c8a1c260654d038e830f2f94af40f49b296e88e4754a2cf30611d17d423db46bc433","2026-04-30T23:45:00.000","2026-05-01T00:15:00.000","1491","3.28",,,"56","56","13.25","0","0","0","13.25","Cash","Chicago Independents","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)"
"8e22c5028803f2eef7b867e15b0efc853ecbf57b","f35fcc7d28fd3ca0324ad6b42c6bf1dd0413320a9c4b65cb10b92def1ea763bd2bd706f4e189be46b08d37e56f1ddb72f06d89e6a64e0cb7172e3618e519c33e","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","1517","16.49",,,"76","24","41","9.3","0","5","55.8","Credit Card","Medallion Leasin","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)"
"e4e0b43f81cc8b91684e64fe8ea42f8ab50f650a","8a0cbb4528e81a685396639a29b35d67d6d48bee0f6b96293ac8f5c90ad4ad9889a8b2b445c04c8dfcc90aa02eeea5d965fa469fd3854bc950b8a7357065d8e3","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","420","1.9",,,"56","65","8","10","0","4","22","Credit Card","Transit Administrative Center Inc","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)","41.769778059","-87.726929842","POINT (-87.7269298425 41.7697780588)"
"c08f2d7fb1c10bd1316bb3542b0872e713b4263f","2b28c5925147c07cce6761560dd01e17d5fe37d95ec609a3bf2c55e822207e20075e19a3a8f324e16fbc8589e64d241428aa788b6e794083dab6747dc34d69cf","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","1321","16.09",,,"76","7","39.75","6","0","4","50.25","Credit Card","Taxicab Insurance Agency Llc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"665977c5c3ccac1f9c393f013cd23dc412bd38bd","ea4daf4e61f0f63ebcab3cf3a5e6400c14f65b95b191b26a179aff51bdbf6bc692ec775a6ce1509e71434c6add26df7052ba53676268dd9ae34c58580120f430","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","1680","9.8",,,"28","43","27.25","0","0","0","27.25","Cash","Transit Administrative Center Inc","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.761577908","-87.572781987","POINT (-87.5727819867 41.7615779081)"
"95d0de95f4aa11c59fdaf00bddb83e87a5b51a80","6e40306a3a76d2e41f2530cc314ecfbd2520aae13202d7fcef97373649d1f5631936ac2b91bdfc48617f8837dc331171eaf7915604b75c8aa40ee707b68ad0da","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","891","0",,,,"28","6.25","0","0","0","6.25","Cash","Tac - Blue Diamond Dispatch",,,,"41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"7746e4105ae91037532cb11a0a01ad7c1d39e755","4864601f96d54f4cf49dbf644d3ed67f3d7298f0dec20b44e78856ef064208a70977d6706cdd904a2b5b4b8bbffeaa46eb489067260e1cabea91a0663002c812","2026-04-30T23:45:00.000","2026-05-01T00:15:00.000","1714","15.99",,,"76","6","39","8.7","0","4","52.2","Credit Card","Flash Cab","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"8793df53934b38ea48b970c9bd1dd2a634ec0ccf","7ae35df0e9996a29e76fcb12863c5a1eee8d6512695aff517344da28f1baaac08d71a805c75ded64918bb9689430e65f11f33edf8201a29c24aa363b3f845707","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","520","2.71",,,"28","8","9.75","0","0","0","9.75","Cash","Flash Cab","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"251dd56955f26f05345c70febf3cb7d5e8d1b967","d2a9362483decbe7b2d28d38ff371f05fafd542a60e8c9e4d5e3150e2c0b41b9e2b69e561807859b9ccb8c0f27922c183460b9f858df03f53b9656b8b829ceb1","2026-04-30T23:45:00.000","2026-05-01T00:15:00.000","2095","27.84","17031980000",,"76",,"66.25","26.94","0","41","134.69","Credit Card","Flash Cab","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)",,,
"2862e7d69fb406099e875b57952bd1f7997da75b","3b443d58fee461cd803cdf9a032f474964aabb042fc5f64d206727da21b521387e9d3c2f79fb13b467e9d74de6c8e106d446f7406d5640f6d633a18f5d9dedf7","2026-04-30T23:45:00.000","2026-05-01T00:15:00.000","1497","18.4",,,"76","8","45.25","10.75","0","8","64.5","Credit Card","City Service","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"286976b4c11ae3b76d6470e6b9bf1786b7dbd871","00c152d49563ae56e208fde25f6c65b08511d0f50259d1d902901595502fc63779169df8a8e232c444151efd3aa8fc404272dc3956cf0dedfedccea5c7cfe024","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","879","5.74",,,"76",,"16.75","5.31","0","4","26.56","Credit Card","City Service","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)",,,
"ba86b329e583ccc342102bd83c38b31f9ca4150b","c237d44351f69d2afc9dc0cbc54c7812080b78b0e6910e3e377cfb6a2ec338bdc84e791d2ad532b15ba06bd3164795153a05c2e8878839f026d9e5493899ab18","2026-04-30T23:45:00.000","2026-05-01T00:30:00.000","1988","0.2",,,"76","76","14.25","0","0","0","14.25","Cash","Sun Taxi","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)"
"31e8e08b2b2ac42fec14f8516dd92673bf645fea","d6ce95b77b84d97b8ef41b3410ede13388e250cba571fb12d0794f97c7f29e4c8acbfb614b0ea69e8352e6aa1cf4a3cd145e30e2855d942ce019f09c7c873db2","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","759","4.11",,,"76",,"14","4.1","0","6","24.6","Credit Card","5 Star Taxi","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)",,,
"42ed245c5b2821ced18d1e8794e51b88758aee1a","d5dc4a704805faed89d18144387c3f5f9150df85c6ea5d15f988362001bac1e33fb467a0d76feab795533fbaffe2c25d7b3143001877fdc143f4ff3e24ae29aa","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","1316","17.14","17031980000","17031081800","76","8","42","9.3","0","4","55.8","Credit Card","Sun Taxi","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.89321636","-87.63784421","POINT (-87.6378442095 41.8932163595)"
"b71e93b631d4f7153708fdfb7811d5bd89448df7","a04ded5c1365641c170cd53f6befbcf7d3e6234337d0f4c5d959bcb2de70fb28f57511670bdd1ad6490aa5a942a9cf685fb4deda4121e82de1b3d0c368b715e2","2026-04-30T23:45:00.000","2026-05-01T00:15:00.000","1640","15.49",,,"76","7","38.75","10.81","0","4","54.06","Credit Card","Sun Taxi","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"1f0f55f2417922bbbb7d6b4ef6351de52872354b","6e40306a3a76d2e41f2530cc314ecfbd2520aae13202d7fcef97373649d1f5631936ac2b91bdfc48617f8837dc331171eaf7915604b75c8aa40ee707b68ad0da","2026-04-30T23:45:00.000","2026-04-30T23:45:00.000","388","0",,,,"28","10","0","0","0","10","Cash","Tac - Blue Diamond Dispatch",,,,"41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"dc0e815c35b2098d7d241192905d6b6df43dba6e","3c98a2c64db2125afaac2c6966384270320132a6759497ff2b2d73d11acea48a591ed51e8c6607d72c3c2112a7b15499d23798a1ab591ab86c64ff416fa99114","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","1337","18.12","17031980000","17031320400","76","32","44","7.58","0","6","58.08","Credit Card","Medallion Leasin","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.877406123","-87.621971652","POINT (-87.6219716519 41.8774061234)"
"d0b330c90feefa75cb6e22afbbc3cbaa5bc50c0a","062551a6a256e259d266eb4904910a6d2fe1b649bc71441bf11c66054074cf9baf7024dc1d632e89f19f3539d6fce906dfc13e45449f873cbb46509e03e52764","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","673","7.13",,,"76","10","19.75","0","0","4","23.75","Cash","Taxicab Insurance Agency Llc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.985015101","-87.804532006","POINT (-87.8045320063 41.9850151008)"
"3c45b1d8b80823ca855c02069d672f2b9be3ab89","6f3c8bee0eb9f2eb5b7bd4c279792dbf7c2e1bd5f5c6db017087b4ee58875dc8552fb74f6345eb0e21afa044814a63c14079116be3fdd3708eea8d28d6b52f47","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","1561","15.09",,,"76","6","38.25","8.55","0","4","51.3","Credit Card","Flash Cab","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"a1e30fb944a6fd2598a9c3caf0192121f0e39dea","249d932165de24c10140f979fa81b350183cff7ac630991ebc0e2b567883a3c60780ed9dd4f087f74022f6af1eb04d11f888b84b182f90a5e1996bc87da1fa70","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","261","0.4","17031833000","17031833000","28","28","4.5","0","0","0","5","Mobile","Globe Taxi","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)"
"bf341e3243371ffaed91406ed540f233656f9f01","42bfc19863617733aaa5ef96de670e3307690921a42d3df9e13ff7a35fa621088d7656cf297d3bb44306fa4ebc03bc631afc3c050b0562dea4b0b833e85818d2","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","625","3.39",,,"7","8","13.97","0","0","0","14.47","Mobile","Sun Taxi","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"d86f2b2f0d7a2d078ebf49001e0daba2e2e46b47","d79d3e19a1d5f6cb0cd4449d5579412262a2f1b182799d84c7d713a3f94407a121a9000223cae430e4d4b55a23b94d61d064c5c17d1f6bcf227e9df554921b77","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","425","2.26",,,"8","7","9.45","2.27","0","0","12.22","Mobile","5 Star Taxi","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"258132313206e675f223d41dfe3de8e24166a78b","2f8c51760f8358b29119959a9a4864d3d320e18a642b598248ccab958908a1da90ed708a7665d4a22a6c0c986b048239e4cd8fcff79c744d5ea2713259678b6a","2026-04-30T23:45:00.000","2026-04-30T23:45:00.000","346","1.02",,,"32","32","6","2","0","0","8.5","Credit Card","City Service","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)"
"2e5f646e29a8aff68d9614dea7ccdc0f1cd50a1a","dd2844d5f13c91c2d50ff5092bacd0f339c5b3c17376b56fa06e0acf5a7142a133994bb6aa0c8d7bbf24684cc8ed4d566533121b031f5dd76787b8bb7b1abf01","2026-04-30T23:45:00.000","2026-04-30T23:45:00.000","496","2.2",,,"24","8","9.51","1.27","0","0","11.28","Mobile","City Service","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"f705c600caba35aff8abc20dfd7f5e1effed0ed2","c8a6bf06c8c876d9b39866d7bc6ebd853115316b3317168b3524870568672bb1eae86dd92c8b3c799cea1898add288008635a48b317b7023c427122da15d7aa2","2026-04-30T23:45:00.000","2026-04-30T23:45:00.000","0","0",,,,,"65","13.1","0","0","78.1","Credit Card","Choice Taxi Association Inc",,,,,,
"f4e332b8db3f73e115a907f8d47deae3b4a59028","38f6145c9a2b848dc1baa16fd91087e606b12bcb8757a9eb003dfab2c031fcaeb931c1ae6b486fab5f1c21037f33a187d1cb97080f4334a63f7ce0713d0f47b4","2026-04-30T23:45:00.000","2026-04-30T23:45:00.000","240","0.4",,,"8","8","5","0","0","0","5","Cash","Transit Administrative Center Inc","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"2f58650ad2f6b811b4a4add64e7c1455fcb1abef","6fd459ffaac2670ce6a096faf040b54b265ba8e619befa0f6e0b32de3ea7396d0c9632a2b9bea05ae309bcfc2c233aab67ba594425b7760d8eacd40702fc952c","2026-04-30T23:45:00.000","2026-05-01T00:15:00.000","1463","17.61",,,"76","8","43.25","9.55","0","4","57.3","Mobile","Blue Ribbon Taxi Association","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"1da282e2104767867388d843e8637082e2738a38","9e34e3008bafb42fc5fddcdc666ec08b3005f1100099c9cf7fbfc3e967b8fc6463d4dc51d87d41ca74f79504bf00e3f20cb95bc8fd7a4b53912f149e340fad98","2026-04-30T23:45:00.000","2026-05-01T00:15:00.000","1680","17.9",,,"76","8","44.5","12.5","0","5","62","Credit Card","Transit Administrative Center Inc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"a6809b09c6dfd5bff5183074319043e641305f68","365689b9f3107b807470fe16b781f7ae5e76e057e00a195e919ada9ee717f284e3b33defa65d03e27a694085b7647267543d969f7ba519e8099af44630870914","2026-04-30T23:45:00.000","2026-05-01T00:15:00.000","1291","17.59",,,"76","28","43","0","0","4","47","Cash","Blue Ribbon Taxi Association","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"421e1cd0ea9bb0d30aaf49457ddf29d9f14449c8","727d25ef3e713739c21fdf1d666cd90359b51ddc7f410cff09b0f252b6a1add860c11efb964970e934323dce992e0a515b00889bd2e620ee3456d7ebfa33b325","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","588","1.36",,,"76","76","8.25","0","0","0","8.25","Cash","Flash Cab","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)"
"d563f7f0f6a934a43b98f46ed8a65fec7e3119b6","1626953f5dfefe1c62e73836adb90d16258a243e46f69e3acce8d7e3ca2c283d3cffefbe5a12f7edc501101d65832fba4c1deb851c52f8652756619c56ad3bcb","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","830","11.72",,,"10","28","29.75","0","0","0","29.75","Prcard","Globe Taxi","41.985015101","-87.804532006","POINT (-87.8045320063 41.9850151008)","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"85dfd56e6d6d3b0a00e5b733ccbf642f121273b9","9fba6769e05fbc6ed6d35fadbe7c4b13907439ba4c06e678e7d85b967ac9d3ac15b26924199492a83d7dfd9e6efa044c683d88971c5807947748a72c0acae60e","2026-04-30T23:45:00.000","2026-05-01T00:15:00.000","1694","9.1",,,"76","25","25.75","9.08","0","4","39.33","Credit Card","Setare Inc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.890608853","-87.756046711","POINT (-87.7560467111 41.8906088526)"
"07df4fb41ec699a5287f8a4e64726563bae385fc","fed019ef14a3bfeaa5ef5f523be5d8dc28943952aa66a32b169159a896a4d56b76e5069c15599c4c135c3ddc2d95ae016279442ebbac510bd03c8ff9e7bb9828","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","240","0.9","17031833000","17031081800","28","8","5.25","0","0","0","5.25","Cash","Choice Taxi Association Inc","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)","41.89321636","-87.63784421","POINT (-87.6378442095 41.8932163595)"
"312be78cf836119979c34a65a909f09c24ebfe0d","8b14b1329b11561a614d568ad4e470a1a9b7ea5dccce54e04f57a712726fab4f167e3a6454af62e9a59595a7e6c79f7535e0d5d1c03a6825185b5eae1a9f6ee1","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","1020","7.5",,,"56","60","22.25","0","0","4","26.25","Cash","Transit Administrative Center Inc","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)","41.836150155","-87.648787952","POINT (-87.6487879519 41.8361501547)"
"1d6d1651247c28ae2730e3dcaa5ce23620433b37","955eb42f62b0db8f7f4d65f7c3ebfe08fcaa734ac7a0d5d25963361dfe766114197962d0b826ac398958e0298bcc6b70517e4abf930ac0518c9018e2c0a63118","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","1200","12.72",,,"76","5","32.25","9.19","0","4","45.94","Credit Card","Blue Ribbon Taxi Association","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.947791586","-87.683834942","POINT (-87.6838349425 41.9477915865)"
"03d265f20c3e52bafc04334098545daae67345d8","cefcf124c1b1156a94b0d3c6edd07763849c63f800638f3fc436c7fa380a3b2816da93bfb9770a3815bfb17cce670956e235f5d541d15497aa8e775e97c7ce49","2026-04-30T23:45:00.000","2026-05-01T00:15:00.000","2100","12.7",,,"76","3","39.75","8.8","0","4","52.55","Credit Card","Transit Administrative Center Inc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.96581197","-87.655878786","POINT (-87.6558787862 41.96581197)"
"f4dc1bd2bc34031e7b6022495ac52c13253f8e98","b15d5dba7f578c2e93e08c66d7a9b57bc35c9f316265cbd03116862919386a482de8184b4ebb60c6fbb0c9e3cc79a0c7192c60ea3fd5f6805d3fbf2dc6d4941b","2026-04-30T23:45:00.000","2026-05-01T00:00:00.000","495","1.07",,,"28","8","8.5","1.2","0","0","10.2","Mobile","Taxicab Insurance Agency Llc","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"10b574c56042cae5811509fbcd1eeee806bac22c","f8f7f01662762a7f517b2481ff14549a90585268c44cec1fb1e9e7608e619a1d62fb17ff781fc205043f52672cd3e43084d10f84e824a05563cb738ed35b3738","2026-04-30T23:45:00.000","2026-04-30T23:45:00.000","484","1.49",,,"32","28","8.29","0","0","0","8.79","Mobile","Chicago Independents","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"4caf6fde3e6db65acf958abcf6c9f7854fe9b467","b7ac477e614f1f222f42c698e3f2841fb020060e62917217509f0d03770fa74a0684e6ca49d99a133b11b3fc7bc4ba058ee35d70c6a8c170454d1e05c889d202","2026-04-30T23:45:00.000","2026-05-01T00:15:00.000","1451","18.62",,,"76","33","46.25","10.35","0","5","62.1","Mobile","Taxicab Insurance Agency Llc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.857183858","-87.620334624","POINT (-87.6203346241 41.8571838585)"
"8d5e6025cb3a809efaef2eac36eedcf6631bdeb2","0bea3de3c36237d68b009b24ee3db86c78e9e618a73a3b5776e5f4bba06775f91b3520db910d24b97d577e57c4372f5d9d2eb58d338f3a0add0e37c0f71f6701","2026-04-30T23:45:00.000","2026-05-01T00:15:00.000","2220","13.2",,,"56","8","37.75","5","0","9","51.75","Credit Card","Transit Administrative Center Inc","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"105684fe558ffd6cf34091f9fd5097f46a79c404","f808a46257ac52d9b4a8d9df32feaf63b10542702ce6530d130e4f1e5e8781ef8ea5255fc3da50593c8f43150f7c820a0e3a81b2cc6edbc657657ea066697443","2026-04-30T23:45:00.000","2026-05-01T00:15:00.000","1380","10.7",,,"28","77","28.5","10","0","0","38.5","Credit Card","Transit Administrative Center Inc","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.9867118","-87.663416405","POINT (-87.6634164054 41.9867117999)"
"7fdf20af75c4b3c7d14cec31816a881a6af73c56","78d1ae230754ef2eca7aa3e828789bc4714b8a261a35d5a68ec99361a2ac78cadf9daceaf0feaf8965e9932ad127499fd270df74e1308b412a4da1ea8c0fbbfa","2026-04-30T23:45:00.000","2026-04-30T23:45:00.000","5","0",,,"8","8","3.25","0","0","0","3.25","Cash","City Service","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
